Machine,Circuit,Diagnosis,Rank,Qty,Time - First,Time - Last,Time - Duration,Impact,FDD Analysis Type Id,Notes
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 0:41,6/2/14 0:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 1:11,6/2/14 1:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 1:41,6/2/14 1:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 2:11,6/2/14 2:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 2:41,6/2/14 2:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 3:11,6/2/14 3:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 3:41,6/2/14 3:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 4:11,6/2/14 4:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 4:41,6/2/14 4:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 5:11,6/2/14 5:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 5:41,6/2/14 5:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 6:11,6/2/14 6:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 6:41,6/2/14 6:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 7:11,6/2/14 7:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 7:41,6/2/14 7:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 8:11,6/2/14 8:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 8:41,6/2/14 8:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 9:11,6/2/14 9:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 9:41,6/2/14 9:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 10:11,6/2/14 10:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 10:41,6/2/14 10:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 11:11,6/2/14 11:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 11:41,6/2/14 11:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 12:11,6/2/14 12:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 12:41,6/2/14 12:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 13:11,6/2/14 13:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 13:41,6/2/14 13:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 14:11,6/2/14 14:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 14:41,6/2/14 14:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 15:11,6/2/14 15:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 15:41,6/2/14 15:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 16:11,6/2/14 16:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 16:41,6/2/14 16:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 17:11,6/2/14 17:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 17:41,6/2/14 17:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 18:11,6/2/14 18:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 18:41,6/2/14 18:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 19:11,6/2/14 19:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 19:41,6/2/14 19:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 20:11,6/2/14 20:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 20:41,6/2/14 20:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 21:11,6/2/14 21:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 21:41,6/2/14 21:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 22:11,6/2/14 22:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 22:41,6/2/14 22:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 23:11,6/2/14 23:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/2/14 23:41,6/2/14 23:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 0:11,6/3/14 0:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 0:41,6/3/14 0:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 1:11,6/3/14 1:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 1:41,6/3/14 1:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 2:11,6/3/14 2:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 2:41,6/3/14 2:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 3:11,6/3/14 3:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 3:41,6/3/14 3:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 4:11,6/3/14 4:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 4:41,6/3/14 4:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 5:11,6/3/14 5:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 5:41,6/3/14 5:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 6:11,6/3/14 6:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 6:41,6/3/14 6:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 7:11,6/3/14 7:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 7:41,6/3/14 7:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 8:11,6/3/14 8:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 8:41,6/3/14 8:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 9:11,6/3/14 9:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 9:41,6/3/14 9:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 10:11,6/3/14 10:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 10:41,6/3/14 10:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 11:11,6/3/14 11:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 11:41,6/3/14 11:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 12:11,6/3/14 12:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 12:41,6/3/14 12:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 13:11,6/3/14 13:11,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 13:41,6/3/14 13:41,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 14:00,6/3/14 14:00,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 14:30,6/3/14 14:30,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 15:00,6/3/14 15:00,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 15:30,6/3/14 15:30,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 16:00,6/3/14 16:00,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 16:30,6/3/14 16:30,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 17:00,6/3/14 17:00,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 17:30,6/3/14 17:30,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 18:00,6/3/14 18:00,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 18:30,6/3/14 18:30,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 19:00,6/3/14 19:00,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 19:30,6/3/14 19:30,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 20:00,6/3/14 20:00,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 20:30,6/3/14 20:30,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 21:00,6/3/14 21:00,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 21:30,6/3/14 21:30,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 22:01,6/3/14 22:01,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 22:31,6/3/14 22:31,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 23:01,6/3/14 23:01,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,No Communication,9,1,6/3/14 23:31,6/3/14 23:31,"0 d, 0 h, 0 m, 0 s",0,406,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 2:59:00 AM,6/25/2014 2:59:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 3:09:00 AM,6/25/2014 3:09:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 3:19:00 AM,6/25/2014 3:19:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 3:29:00 AM,6/25/2014 3:29:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 3:39:00 AM,6/25/2014 3:39:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 3:49:00 AM,6/25/2014 3:49:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 3:59:00 AM,6/25/2014 3:59:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 4:09:00 AM,6/25/2014 4:09:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 4:19:00 AM,6/25/2014 4:19:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 4:29:00 AM,6/25/2014 4:29:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 4:39:00 AM,6/25/2014 4:39:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 4:49:00 AM,6/25/2014 4:49:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 4:59:00 AM,6/25/2014 4:59:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 5:09:00 AM,6/25/2014 5:09:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 5:19:00 AM,6/25/2014 5:19:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 5:29:00 AM,6/25/2014 5:29:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 5:39:00 AM,6/25/2014 5:39:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 5:49:00 AM,6/25/2014 5:49:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 5:59:00 AM,6/25/2014 5:59:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 6:09:00 AM,6/25/2014 6:09:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 6:19:00 AM,6/25/2014 6:19:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 6:29:00 AM,6/25/2014 6:29:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 6:39:00 AM,6/25/2014 6:39:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 6:49:00 AM,6/25/2014 6:49:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 6:59:00 AM,6/25/2014 6:59:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 7:09:00 AM,6/25/2014 7:09:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 7:19:00 AM,6/25/2014 7:19:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 7:29:00 AM,6/25/2014 7:29:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 7:39:00 AM,6/25/2014 7:39:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 7:49:00 AM,6/25/2014 7:49:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 7:59:00 AM,6/25/2014 7:59:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 8:09:00 AM,6/25/2014 8:09:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 8:19:00 AM,6/25/2014 8:19:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 8:29:00 AM,6/25/2014 8:29:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 8:39:00 AM,6/25/2014 8:39:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,3,1,6/25/2014 8:49:00 AM,6/25/2014 8:49:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 8:58:00 AM,6/25/2014 8:58:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 9:08:00 AM,6/25/2014 9:08:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 9:18:00 AM,6/25/2014 9:18:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 9:28:00 AM,6/25/2014 9:28:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 9:38:00 AM,6/25/2014 9:38:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 9:48:00 AM,6/25/2014 9:48:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 9:58:00 AM,6/25/2014 9:58:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 10:08:00 AM,6/25/2014 10:08:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 10:18:00 AM,6/25/2014 10:18:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 10:28:00 AM,6/25/2014 10:28:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 10:38:00 AM,6/25/2014 10:38:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 10:48:00 AM,6/25/2014 10:48:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 10:58:00 AM,6/25/2014 10:58:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
VAV-1-10-1-10,0,Controller Offline,5,1,6/25/2014 11:08:00 AM,6/25/2014 11:08:00 AM,"0 d, 0 h, 0 m, 0 s",0,377,
